,FB,FB,FB,FB,FB,SNAP,SNAP,SNAP,SNAP,SNAP,TWTR,TWTR,TWTR,TWTR,TWTR,PINS,PINS,PINS,PINS,PINS
1593993600,240.2799987793,240.39999389648,232.27000427246,233.75999450684,26206158,23.420000076294,23.969999313354,23.360000610352,23.510000228882,18545800,32.340000152588,32.810001373291,31.159999847412,31.530000686646,22399972,25.819999694824,26.059999465942,24.360000610352,24.60000038147,21918188
1594080000,240.86000061035,247.64999389648,238.82000732422,239.41000366211,27887786,24.809999465942,25.579999923706,23.549999237061,23.729999542236,41802600,32.990001678467,33.669998168945,31.764999389648,31.959999084473,27940880,25.85000038147,26.299999237061,25.340000152588,25.579999923706,12016736
1594166400,243.58000183105,246.99000549316,236.58999633789,238.11000061035,29791340,26.409999847412,26.5,25.139999389648,25.280000686646,39464600,35.409999847412,36.970001220703,32.75,33.169998168945,109654664,27.0,27.0,26.0,26.0,16272838
1594252800,244.5,246.5299987793,239.24000549316,245.0,22174896,25.940000534058,26.760000228882,25.25,26.049999237061,21641200,35.720001220703,36.180000305176,34.819999694824,35.869998931885,34648752,27.420000076294,27.780000686646,26.770000457764,27.370000839233,13994586
1594339200,245.07000732422,245.49000549316,239.32000732422,243.69000244141,22982716,25.530000686646,25.930000305176,24.909999847412,25.920000076294,23809100,35.400001525879,35.759998321533,34.860000610352,35.459999084473,15238716,26.559999465942,27.35000038147,26.094999313354,27.319999694824,12810583
1594598400,239.0,250.14999389648,238.41999816895,247.0,24674874,24.270000457764,26.270000457764,24.229999542236,25.829999923706,21231332,33.819999694824,36.209999084473,33.779998779297,35.799999237061,22480572,24.770000457764,27.200000762939,24.729999542236,26.909999847412,11553453
1594684800,239.72999572754,240.33000183105,232.0299987793,236.75999450684,23378056,23.739999771118,24.270000457764,23.030000686646,24.0,30313368,34.380001068115,34.650001525879,33.470001220703,33.529998779297,18533248,24.739999771118,25.010000228882,23.770000457764,24.64999961853,14933719
1594771200,240.2799987793,244.82000732422,238.05000305176,241.55000305176,19133562,24.540000915527,24.639999389648,23.700000762939,24.170000076294,24478516,35.669998168945,35.799999237061,34.620700836182,35.119998931885,14070976,24.620000839233,25.700000762939,24.190000534058,25.14999961853,10930714
1594857600,240.92999267578,241.75999450684,236.33000183105,238.0,18880704,23.89999961853,24.409999847412,23.440000534058,24.180000305176,20179592,35.279998779297,35.569999694824,34.049999237061,34.060001373291,24353300,24.64999961853,24.739999771118,24.040000915527,24.379999160767,8761211
1594944000,242.0299987793,244.16000366211,237.86000061035,241.0,18152412,24.540000915527,24.680000305176,23.790000915527,23.940000534058,17438900,35.810001373291,35.999000549316,34.729999542236,35.310001373291,18571112,24.930000305176,25.0,24.409999847412,25.0,7537544
1595203200,245.41999816895,246.05000305176,235.63000488281,240.05999755859,20872224,25.270000457764,25.309999465942,24.459999084473,24.829999923706,20237596,37.060001373291,37.169998168945,35.799999237061,35.799999237061,16866964,26.079999923706,26.129999160767,24.89999961853,24.930000305176,8068378
1595289600,241.75,246.91000366211,240.08000183105,246.2200012207,19409688,24.739999771118,25.729999542236,24.60000038147,25.540000915527,51942048,37.009998321533,38.5,37.0,37.790000915527,18776930,25.719999313354,26.5,25.479999542236,26.489999771118,10488382
1595376000,239.86999511719,241.89999389648,238.11999511719,240.25999450684,15427885,23.200000762939,23.790000915527,22.459999084473,23.489999771118,83442304,36.939998626709,37.419998168945,36.25,36.970001220703,17944096,25.389999389648,25.659999847412,24.75,25.39999961853,11745345
1595462400,232.60000610352,242.41999816895,231.75,239.63000488281,21771802,21.969999313354,23.090000152588,21.799999237061,22.780000686646,47037100,38.439998626709,40.255001068115,37.5,37.650001525879,89631408,24.639999389648,25.409999847412,24.290000915527,25.319999694824,9939304
1595548800,230.71000671387,233.49000549316,226.89999389648,230.19000244141,18325812,22.14999961853,22.450000762939,21.530000686646,21.879999160767,22471800,37.540000915527,38.540000915527,37.139999389648,38.279998779297,23068344,24.540000915527,24.690000534058,23.559999465942,24.219999313354,9096179
1595808000,233.5,234.94999694824,230.83000183105,231.46000671387,13163083,22.840000152588,22.85000038147,22.204399108887,22.340000152588,21381400,36.849998474121,37.590000152588,36.090000152588,37.579898834229,22728120,24.270000457764,24.579999923706,23.840000152588,24.549999237061,6881139
1595894400,230.11999511719,234.96000671387,229.83000183105,234.63000488281,14170112,22.590000152588,22.989999771118,22.415000915527,22.659999847412,15011400,36.610000610352,37.319999694824,36.450000762939,36.450000762939,13566849,24.0,24.450000762939,23.889999389648,24.190000534058,5295863
1595980800,233.28999328613,233.69999694824,230.30999755859,231.13999938965,13588317,22.89999961853,23.004999160767,22.620000839233,22.85000038147,13132395,37.159999847412,37.25,36.729999542236,36.970001220703,10675567,24.950000762939,25.159999847412,24.239999771118,24.329999923706,9551513
1596067200,234.5,234.88999938965,229.0,230.2200012207,20615306,22.409999847412,22.89999961853,22.35000038147,22.700000762939,17466516,36.720001220703,37.104999542236,36.380001068115,36.729999542236,9907475,25.190000534058,25.35000038147,24.420000076294,24.579999923706,16260322
1596153600,253.66999816895,255.85000610352,249.0,255.82000732422,53030036,22.420000076294,23.959999084473,22.049999237061,22.829999923706,51528936,36.400001525879,37.330001831055,35.970001220703,37.330001831055,18551548,34.290000915527,34.299999237061,31.10000038147,33.150001525879,111863720
1596412800,251.96000671387,255.39999389648,250.33000183105,252.64999389648,23134104,21.219999313354,21.799999237061,20.620000839233,21.690000534058,56421568,36.389999389648,36.880001068115,35.909999847412,36.459999084473,15488023,36.080001831055,37.240001678467,34.310001373291,34.580001831055,45779252
1596499200,249.83000183105,252.80000305176,247.42999267578,251.55999755859,17183532,21.760000228882,22.260000228882,21.180000305176,21.180000305176,25185238,36.349998474121,36.599998474121,35.669998168945,35.970001220703,10596685,34.909999847412,35.060001373291,33.819999694824,34.630001068115,38072712
1596585600,249.11999511719,252.27000427246,247.77000427246,250.19000244141,13088361,21.700000762939,22.135000228882,21.510000228882,21.780000686646,17230228,36.790000915527,37.340000152588,36.409999847412,36.560001373291,9972020,35.880001068115,36.270000457764,34.709999084473,35.0,15446237
1596672000,265.2799987793,266.60000610352,248.66000366211,249.03999328613,45241612,21.35000038147,21.879999160767,21.129999160767,21.64999961853,28055780,37.689998626709,37.810001373291,36.490001678467,36.849998474121,10423150,35.900001525879,36.259998321533,35.360000610352,36.259998321533,10960221
1596758400,268.44000244141,278.89001464844,263.42999267578,264.07998657227,72766368,21.579999923706,22.200000762939,21.280000686646,21.360000610352,30708508,37.139999389648,38.025001525879,36.729999542236,37.419998168945,11341053,34.979999542236,37.25,34.299999237061,35.849998474121,19687916
1597017600,263.0,273.85998535156,259.69000244141,268.04000854492,30248826,22.020000457764,22.290000915527,21.219999313354,21.719999313354,21486216,37.439998626709,39.139999389648,37.330001831055,38.330001831055,29298412,35.860000610352,36.740001678467,34.970001220703,36.470001220703,22474620
1597104000,256.13000488281,265.92001342773,255.13000488281,260.19000244141,28238284,21.60000038147,22.489999771118,21.559999465942,21.860000610352,16382857,37.279998779297,39.0,36.709999084473,37.590000152588,20405656,34.400001525879,35.520000457764,34.349998474121,34.919998168945,11420097
1597190400,259.89001464844,263.89999389648,258.10998535156,258.9700012207,21428328,21.860000610352,22.290000915527,21.709999084473,21.840000152588,13194917,37.439998626709,38.0,36.820701599121,37.5,11000420,35.529998779297,35.919998168945,33.650001525879,34.569999694824,13941934
1597276800,261.29998779297,265.16000366211,259.57000732422,261.54998779297,17373970,21.89999961853,22.319999694824,21.639999389648,22.010000228882,12412684,37.819999694824,38.270000457764,37.369998931885,37.430000305176,13212209,34.860000610352,35.740001678467,34.599998474121,35.310001373291,12172198
1597363200,261.23999023438,262.64999389648,258.67999267578,262.30999755859,14792708,21.690000534058,22.048099517822,21.459999084473,21.89999961853,9311703,37.900001525879,37.959999084473,37.279998779297,37.740001678467,10377318,34.680000305176,35.101001739502,34.455001831055,34.75,7352621
1597622400,261.16000366211,264.10000610352,259.39999389648,262.5,13351062,21.790000915527,21.979999542236,21.260000228882,21.829999923706,16221124,37.970001220703,38.080001831055,37.279998779297,37.959999084473,10188499,35.009998321533,35.319999694824,34.209999084473,34.75,12219488
1597708800,262.33999633789,265.14999389648,259.26000976562,260.95001220703,18690384,21.770000457764,22.125,21.579999923706,21.940000534058,12956807,38.009998321533,38.459999084473,37.740001678467,38.279998779297,8535602,35.979999542236,37.279998779297,35.630001068115,35.950000762939,18262920
1597795200,262.58999633789,267.91000366211,261.35000610352,261.39001464844,23291464,21.920000076294,22.434999465942,21.541999816895,21.709999084473,17027388,38.889999389648,39.509998321533,38.080001831055,38.080001831055,17077240,34.529998779297,38.139999389648,34.520000457764,35.720001220703,29472920
1597881600,269.01000976562,269.63000488281,261.45999145508,261.5,20299688,21.829999923706,21.959999084473,21.579999923706,21.75,8692852,38.959999084473,39.0,38.299999237061,38.619998931885,7720730,34.5,34.889999389648,33.759998321533,34.599998474121,12814994
1597968000,267.01000976562,270.48999023438,266.42001342773,268.69000244141,15538615,21.60000038147,21.991600036621,21.549999237061,21.89999961853,10525416,39.259998321533,39.389999389648,38.700000762939,38.990001678467,9758567,34.189998626709,34.740001678467,33.659999847412,34.560001373291,16864620
1598227200,271.39001464844,277.25,268.76998901367,271.07000732422,23685604,20.870000839233,21.760000228882,20.770000457764,21.760000228882,22483018,40.490001678467,40.799999237061,39.639999389648,39.680000305176,20448816,32.900001525879,34.110000610352,32.520000457764,33.959999084473,16739803
1598313600,280.82000732422,283.08999633789,270.26000976562,272.41000366211,42127240,21.120000839233,21.190000534058,20.690000534058,20.85000038147,18686392,40.549999237061,40.699001312256,39.319999694824,40.439998626709,12386523,34.069999694824,34.310001373291,32.860000610352,33.049999237061,9347023
1598400000,303.91000366211,304.67001342773,284.0,284.0,69015152,21.360000610352,21.409999847412,21.010000228882,21.14999961853,12874215,41.080001831055,41.330001831055,40.0,40.549999237061,11882493,34.310001373291,34.959999084473,33.799999237061,34.180000305176,9093651
1598486400,293.2200012207,301.23001098633,292.01998901367,300.16000366211,30301308,21.739999771118,22.180000305176,20.879999160767,21.489999771118,23754064,40.389999389648,41.25,40.069999694824,40.970001220703,12952614,34.490001678467,34.970001220703,33.639999389648,34.360000610352,10750520
1598572800,293.66000366211,297.23001098633,290.98001098633,295.0,17172416,22.309999465942,22.35000038147,21.39999961853,21.790000915527,22074932,41.069999694824,41.169998168945,40.419998168945,40.5,8033773,35.340000152588,35.380001068115,33.950000762939,34.619998931885,8025132
1598832000,293.20001220703,296.88000488281,291.54998779297,293.95001220703,17345134,22.590000152588,23.190000534058,22.292100906372,22.829999923706,21548264,40.580001831055,41.049999237061,40.580001831055,40.990001678467,7468349,36.790000915527,37.080001831055,35.189998626709,35.5,17002864
1598918400,295.44000244141,301.48999023438,292.70999145508,294.70999145508,17320872,22.409999847412,22.719999313354,21.799999237061,22.700000762939,25392568,41.150001525879,41.244998931885,40.139999389648,40.610000610352,10361297,38.360000610352,38.669998168945,36.319999694824,36.830001831055,20043416
1599004800,302.5,303.60000610352,293.04998779297,298.88000488281,24341368,23.530000686646,23.559999465942,22.389999389648,22.520000457764,40057564,43.669998168945,44.080001831055,41.380001068115,41.520000457764,26800036,38.810001373291,39.630001068115,36.919998168945,39.029998779297,15752395
1599091200,291.11999511719,297.60000610352,283.63000488281,295.98999023438,32294092,23.200000762939,23.409999847412,22.420000076294,23.25,30050608,41.630001068115,43.0,40.970001220703,42.979999542236,18760840,35.930000305176,37.799999237061,35.430000305176,37.75,16725606
1599177600,282.73001098633,289.0,271.14001464844,287.25,30333672,22.440000534058,23.579999923706,21.434999465942,22.89999961853,23886360,39.869998931885,41.490001678467,38.430099487305,41.200000762939,17824984,34.380001068115,36.200000762939,32.919998168945,35.5,14820833
1599523200,271.16000366211,279.29998779297,269.42001342773,271.2799987793,24863996,22.690000534058,23.079999923706,21.559999465942,21.559999465942,19532378,38.189998626709,39.169998168945,38.110000610352,38.540000915527,16117252,34.029998779297,35.909999847412,32.580001831055,32.630001068115,13495553
1599609600,273.7200012207,278.48001098633,271.35000610352,275.76998901367,22918768,23.64999961853,24.0,22.889999389648,23.190000534058,26486910,39.560001373291,39.810001373291,38.330001831055,38.849998474121,10651486,35.509998321533,35.909999847412,34.470001220703,34.610000610352,9472336
1599696000,268.08999633789,279.16000366211,267.0299987793,275.51000976562,24814668,23.309999465942,24.35000038147,23.040000915527,23.989999771118,20539064,38.950000762939,40.389999389648,38.819999694824,39.790000915527,10412334,34.689998626709,36.869998931885,34.590000152588,36.040000915527,9357269
1599782400,266.60998535156,271.39001464844,262.64001464844,270.05999755859,18913884,24.190000534058,24.418100357056,23.704999923706,23.729999542236,37826000,38.930000305176,39.490001678467,38.510101318359,39.240001678467,9885508,34.110000610352,35.380001068115,33.169998168945,34.939998626709,12322483
1600041600,266.14999389648,276.64001464844,265.70001220703,270.95001220703,24093830,24.129999160767,24.159999847412,23.209999084473,23.540000915527,24503152,38.770000457764,39.588001251221,38.549999237061,39.409999847412,9399883,36.319999694824,36.610000610352,34.919998168945,35.200000762939,12820357
1600128000,272.42001342773,274.51998901367,269.29998779297,270.67001342773,18478530,24.469999313354,24.870000839233,23.979999542236,24.489999771118,25063236,39.090000152588,39.200000762939,38.240001678467,39.200000762939,14104996,37.610000610352,37.849998474121,36.319999694824,37.0,13280182
1600214400,263.51998901367,272.44000244141,261.79000854492,267.29000854492,29207594,24.860000610352,25.209999084473,24.430000305176,24.450000762939,26937244,39.599998474121,40.900001525879,39.189998626709,39.389999389648,18622644,37.130001068115,37.889999389648,36.639999389648,37.520000457764,12867088
1600300800,254.82000732422,261.5,250.19000244141,258.2799987793,31281440,24.299999237061,24.659999847412,23.959999084473,24.10000038147,21249168,39.349998474121,39.520000457764,38.599998474121,38.860000610352,12753000,36.590000152588,37.560001373291,35.509998321533,36.049999237061,11343652
1600387200,252.5299987793,259.20001220703,250.05000305176,258.39999389648,28130768,23.819999694824,24.75,23.199499130249,24.75,23854120,40.150001525879,40.244998931885,38.930000305176,39.360000610352,19492978,36.880001068115,37.110000610352,35.959999084473,37.049999237061,23454472
1600646400,248.14999389648,249.94999694824,244.13000488281,247.53999328613,24709378,23.879999160767,24.299999237061,23.061800003052,23.110000610352,16604318,39.900001525879,40.169998168945,39.220001220703,39.380001068115,13789981,36.869998931885,36.979999542236,35.799999237061,36.119998931885,11057561
1600732800,254.75,255.32000732422,248.2200012207,253.30999755859,30293104,25.469999313354,25.489999771118,24.110000610352,24.110000610352,32627344,42.729999542236,42.830001831055,40.299999237061,40.299999237061,22379004,40.549999237061,40.580001831055,37.389999389648,37.409999847412,38464528
1600819200,249.02000427246,257.98999023438,248.14999389648,255.25999450684,19641266,25.370000839233,25.920000076294,24.930000305176,25.680000305176,22750654,45.330001831055,46.810001373291,43.740001678467,43.819999694824,64803816,39.549999237061,42.549999237061,39.270000457764,40.459999084473,34574908
1600905600,249.5299987793,252.24000549316,245.61999511719,246.5,20006750,24.319999694824,24.950000762939,24.020000457764,24.85000038147,19358170,43.139999389648,45.040000915527,42.669998168945,44.700000762939,27772770,38.490001678467,39.770000457764,38.069999694824,39.180000305176,16381627
1600992000,254.82000732422,255.75,246.61000061035,249.39999389648,18351312,24.690000534058,24.729999542236,24.128999710083,24.39999961853,11036574,43.840000152588,44.020000457764,42.590000152588,43.209999084473,15456558,39.900001525879,39.950000762939,38.189998626709,38.770000457764,9279392
1601251200,256.82000732422,259.60000610352,254.82000732422,259.39999389648,18826254,25.739999771118,25.840000152588,25.209999084473,25.270000457764,19124428,44.150001525879,44.409999847412,43.610000610352,44.389999389648,11672236,40.979999542236,41.490001678467,40.099998474121,41.180000305176,12337115
1601337600,261.79000854492,263.32998657227,256.89999389648,257.80999755859,20215504,25.989999771118,26.35000038147,25.780000686646,25.950000762939,15903014,44.740001678467,45.509998321533,44.290000915527,44.349998474121,13593291,40.560001373291,41.689998626709,40.560001373291,41.319999694824,12238839
1601424000,261.89999389648,266.07998657227,260.10000610352,261.98001098633,20142546,26.110000610352,26.459999084473,25.829999923706,25.979999542236,13109287,44.5,45.080001831055,43.979999542236,44.619998931885,12923384,41.509998321533,42.150001525879,40.639999389648,40.639999389648,10862097
1601510400,266.63000488281,268.32998657227,264.79998779297,265.35000610352,20009800,26.780000686646,27.010000228882,26.209999084473,26.35000038147,17177430,46.700000762939,46.709999084473,45.009998321533,45.069999694824,18687024,44.529998779297,44.700000762939,41.599998474121,42.290000915527,30356992
1601596800,259.94000244141,265.14999389648,259.17999267578,261.20999145508,16367597,26.639999389648,26.987899780273,26.129999160767,26.229999542236,14950584,46.119998931885,46.884998321533,45.430000305176,45.540000915527,13496810,43.819999694824,44.799999237061,42.720001220703,43.200000762939,13603108
1601856000,264.64999389648,264.86999511719,260.83999633789,262.20001220703,12822252,27.540000915527,27.639999389648,26.909999847412,26.950000762939,14193515,47.310001373291,47.490001678467,46.130001068115,46.5,11202372,44.069999694824,45.200000762939,43.150001525879,44.020000457764,18258804
1601942400,258.66000366211,265.69000244141,258.23999023438,261.7799987793,18696916,26.729999542236,27.780000686646,26.530000686646,27.469999313354,14543928,45.599998474121,47.869998931885,45.029998779297,47.270000457764,15666552,43.009998321533,44.509998321533,42.319999694824,43.860000610352,14583771
1602028800,258.11999511719,260.17999267578,254.82000732422,259.20999145508,23133416,26.670000076294,27.129999160767,26.639999389648,27.10000038147,8622870,45.869998931885,46.360000610352,45.75,46.119998931885,19407736,43.360000610352,44.0,42.909999847412,43.700000762939,9357668
1602115200,263.76000976562,264.61999511719,259.14999389648,259.75,16312762,27.049999237061,27.129999160767,26.819999694824,27.0,9753118,46.009998321533,46.450000762939,45.790000915527,46.430000305176,11355529,43.610000610352,44.090000152588,43.069999694824,44.049999237061,7718606
1602201600,264.45001220703,264.75,262.17001342773,264.51998901367,14107803,27.0,27.469999313354,26.895000457764,27.159999847412,10984734,45.900001525879,46.407299041748,45.659999847412,46.400001525879,8285392,43.389999389648,44.580001831055,43.319999694824,44.020000457764,11324630
1602460800,275.75,280.17999267578,267.86999511719,270.20001220703,31019256,26.959999084473,27.659999847412,26.950000762939,27.229999542236,11117842,48.25,48.639999389648,47.419998168945,47.540000915527,24162400,44.040000915527,45.830001831055,43.819999694824,44.459999084473,16994868
1602547200,276.14001464844,279.10000610352,273.39001464844,277.57998657227,18063344,27.0,27.379999160767,26.920000076294,27.290000915527,11848957,47.0,48.319999694824,46.990001678467,48.279998779297,9701175,44.150001525879,44.75,43.720001220703,44.5,9150951
1602633600,271.82000732422,278.75,271.5,277.61999511719,15601154,27.319999694824,27.440000534058,26.690000534058,27.239999771118,13559134,45.979999542236,47.700000762939,45.619998931885,47.479999542236,14455025,43.990001678467,44.599998474121,43.580001831055,44.479999542236,8352471
1602720000,266.7200012207,269.04000854492,263.67001342773,267.60000610352,15416064,28.059999465942,28.079999923706,26.89999961853,27.0,18957020,46.029998779297,46.090000152588,44.310001373291,45.119998931885,19823808,43.650001525879,43.790000915527,42.689998626709,43.330001831055,9851919
1602806400,265.92999267578,271.36999511719,265.29998779297,267.38000488281,16622702,27.829999923706,28.5,27.520000457764,28.459999084473,21636168,45.810001373291,46.450000762939,45.053001403809,46.360000610352,13009817,44.060001373291,45.700000762939,43.959999084473,45.159999847412,10916177
1603065600,261.39999389648,268.54998779297,259.88000488281,265.5299987793,13586955,28.659999847412,29.079999923706,28.270000457764,28.270000457764,31479308,45.819999694824,46.290000915527,45.290000915527,46.049999237061,9870727,45.819999694824,46.349998474121,44.060001373291,44.200000762939,19342960
1603152000,267.55999755859,269.70001220703,262.88000488281,263.05999755859,18763246,28.450000762939,28.940000534058,27.920000076294,28.360000610352,47067912,46.349998474121,46.779998779297,45.459999084473,45.549999237061,8505194,45.319999694824,46.180000305176,44.619998931885,45.919998168945,11595279
1603238400,278.73001098633,283.04998779297,276.36999511719,279.55999755859,28998638,36.5,38.849998474121,34.619998931885,35.0,254363120,50.240001678467,50.520000457764,48.909999847412,48.909999847412,30719662,49.380001068115,52.009998321533,48.810001373291,49.409999847412,45491464
1603324800,278.11999511719,282.45001220703,275.04000854492,279.86999511719,16720026,38.970001220703,39.180000305176,36.880001068115,36.939998626709,124632448,50.279998779297,50.340099334717,48.110000610352,50.0,18174752,50.810001373291,51.227500915527,48.287200927734,50.349998474121,15607799
1603411200,284.79000854492,285.23999023438,276.82000732422,278.79998779297,17535156,43.169998168945,43.189998626709,39.169998168945,39.430000305176,206472896,50.439998626709,50.5,48.941699981689,50.200000762939,14897673,53.0,53.229999542236,49.630001068115,51.060001373291,16705328
1603670400,277.10998535156,285.23001098633,274.26000976562,283.16000366211,21322924,41.270000457764,44.169998168945,40.930000305176,43.130001068115,138808576,49.0,50.630001068115,48.409999847412,50.040000915527,22803976,50.459999084473,53.799999237061,49.159999847412,53.450000762939,25385756
1603756800,283.29000854492,284.51000976562,276.30999755859,278.76000976562,16287249,41.540000915527,42.330001831055,40.830001831055,41.650001525879,63646872,51.270000457764,51.509998321533,49.139999389648,49.669998168945,19306244,52.520000457764,52.860000610352,50.200000762939,51.080001831055,17840672
1603843200,267.67001342773,278.79000854492,267.26000976562,278.79000854492,23121808,42.860000610352,43.369998931885,40.159999847412,40.279998779297,78827792,48.529998779297,49.919998168945,48.259998321533,49.529998779297,20168090,49.25,50.650001525879,48.650001525879,50.380001068115,34013240
1603929600,280.82998657227,283.60000610352,273.7799987793,276.54998779297,32368118,42.220001220703,43.599998474121,41.509998321533,43.299999237061,38288000,52.430000305176,52.930000305176,50.580001831055,51.790000915527,55935580,62.509998321533,68.900001525879,61.159999847412,64.370002746582,128101840
1604016000,263.10998535156,276.36999511719,259.17001342773,275.54998779297,47299000,39.389999389648,41.950000762939,38.810001373291,41.950000762939,52777588,41.360000610352,45.139999389648,40.900001525879,44.490001678467,86425064,58.950000762939,61.75,57.709999084473,61.110000610352,57017292
